developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
20/00134/S106,section-106,19/00922/FUL,,local-authority-eng:NTY,2020-01-29,2020-01-29,,/developer-agreement/local-authority-eng/NTY/20-00134-S106
20/00904/S106,section-106,19/00763/FUL,,local-authority-eng:NTY,2019-10-01,2019-10-01,,/developer-agreement/local-authority-eng/NTY/20-00904-S106
20/00906/S106,section-106,19/00800/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PT35HFBHMVS00,local-authority-eng:NTY,2019-09-02,2019-09-02,,/developer-agreement/local-authority-eng/NTY/20-00906-S106
19/01666/S106,section-106,19/01207/FUL,,local-authority-eng:NTY,2019-12-10,2019-12-10,,/developer-agreement/local-authority-eng/NTY/19-01666-S106
19/01716/S106,section-106,19/00794/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PT2YCWBHMVG00,local-authority-eng:NTY,2019-12-13,2019-12-13,,/developer-agreement/local-authority-eng/NTY/19-01716-S106
20/00834/S106,section-106,19/01300/FUL,,local-authority-eng:NTY,2019-12-17,2019-12-17,,/developer-agreement/local-authority-eng/NTY/20-00834-S106
20/00835/S106,section-106,19/00397/FUL,,local-authority-eng:NTY,2020-02-06,2020-02-06,,/developer-agreement/local-authority-eng/NTY/20-00835-S106
20/00563/S106,section-106,19/01372/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PZDDP7BHJ4X00,local-authority-eng:NTY,2020-03-19,2020-03-19,,/developer-agreement/local-authority-eng/NTY/20-00563-S106
20/00436/S106,section-106,19/01583/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=Q1MMR9BHKLS00,local-authority-eng:NTY,2020-03-06,2020-03-06,,/developer-agreement/local-authority-eng/NTY/20-00436-S106
20/00437/S106,section-106,20/00077/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=Q4KGHWBHMCP00,local-authority-eng:NTY,2020-03-25,2020-03-25,,/developer-agreement/local-authority-eng/NTY/20-00437-S106
20/00439/S106,section-106,19/00760/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PSKXSZBHMKE00,local-authority-eng:NTY,2020-03-25,2020-03-25,,/developer-agreement/local-authority-eng/NTY/20-00439-S106
20/00401/S106,section-106,19/01642/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=Q255DCBHKYC00,local-authority-eng:NTY,2020-02-26,2020-02-26,,/developer-agreement/local-authority-eng/NTY/20-00401-S106
20/00122/S106,section-106,19/01484/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=Q08I8FBH0MJ00,local-authority-eng:NTY,2020-01-24,2020-01-24,,/developer-agreement/local-authority-eng/NTY/20-00122-S106
20/00832/S106,section-106,19/01188/FUL,,local-authority-eng:NTY,2020-01-24,2020-01-24,,/developer-agreement/local-authority-eng/NTY/20-00832-S106
20/00316/S106,section-106,19/01512/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=Q0JS4HBHJY300,local-authority-eng:NTY,2020-02-21,2020-02-21,,/developer-agreement/local-authority-eng/NTY/20-00316-S106
20/00152/S106,section-106,19/00764/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PSMF8LBH0MJ00,local-authority-eng:NTY,2020-01-24,2020-01-24,,/developer-agreement/local-authority-eng/NTY/20-00152-S106
20/00008/S106,section-106,19/01075/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PVVC7PBHGY000,local-authority-eng:NTY,2019-12-12,2019-12-12,,/developer-agreement/local-authority-eng/NTY/20-00008-S106
19/01587/S106,section-106,19/00695/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PRWQWTBHM5C00,local-authority-eng:NTY,2019-10-01,2019-10-01,,/developer-agreement/local-authority-eng/NTY/19-01587-S106
19/01476/S106,section-106,19/01056/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PVT6JABH0GZ00,local-authority-eng:NTY,2019-10-30,2019-10-30,,/developer-agreement/local-authority-eng/NTY/19-01476-S106
19/01277/S106,section-106,19/00905/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PUBXS8BHFYI00,local-authority-eng:NTY,2019-09-05,2019-09-05,,/developer-agreement/local-authority-eng/NTY/19-01277-S106
19/01129/S106,section-106,18/00081/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P2PDM7BHL1600,local-authority-eng:NTY,2019-08-16,2019-08-16,,/developer-agreement/local-authority-eng/NTY/19-01129-S106
19/01130/S106,section-106,19/00669/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PRNLU0BHLZI00,local-authority-eng:NTY,2019-08-16,2019-08-16,,/developer-agreement/local-authority-eng/NTY/19-01130-S106
19/01353/S106,section-106,18/01123/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PDJVWYBHKJE00,local-authority-eng:NTY,2019-08-16,2019-08-16,,/developer-agreement/local-authority-eng/NTY/19-01353-S106
19/01099/S106,section-106,18/01226/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PEJ5EGBHL7G00,local-authority-eng:NTY,2019-08-08,2019-08-08,,/developer-agreement/local-authority-eng/NTY/19-01099-S106
19/00996/S106,section-106,19/00575/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PQQ1V3BH0GZ00,local-authority-eng:NTY,2019-07-16,2019-07-16,,/developer-agreement/local-authority-eng/NTY/19-00996-S106
19/00910/S106,section-106,18/00426/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P6EINLBHFR200,local-authority-eng:NTY,2019-07-08,2019-07-08,,/developer-agreement/local-authority-eng/NTY/19-00910-S106
19/00512/S106,section-106,18/01759/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PJZBW2BHH5300,local-authority-eng:NTY,2019-09-01,2019-09-01,,/developer-agreement/local-authority-eng/NTY/19-00512-S106
19/00652/S106,section-106,19/00436/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PPBR07BH0GZ00,local-authority-eng:NTY,2019-06-28,2019-06-28,,/developer-agreement/local-authority-eng/NTY/19-00652-S106
19/00867/S106,section-106,18/01468/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PGUK8YBHMQY00,local-authority-eng:NTY,2019-06-20,2019-06-20,,/developer-agreement/local-authority-eng/NTY/19-00867-S106
19/00653/S106,section-106,18/01458/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PGSI07BH0MJ00,local-authority-eng:NTY,2019-05-08,2019-05-08,,/developer-agreement/local-authority-eng/NTY/19-00653-S106
19/00059/S106,section-106,18/00104/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P322A3BH0GZ00,local-authority-eng:NTY,2019-01-11,2019-01-11,,/developer-agreement/local-authority-eng/NTY/19-00059-S106
19/00058/S106,section-106,17/01777/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OZXNCIBHJBA00,local-authority-eng:NTY,2019-01-11,2019-01-11,,/developer-agreement/local-authority-eng/NTY/19-00058-S106
19/00015/S106,section-106,18/00826/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PAKSFIBHIJ000,local-authority-eng:NTY,2018-01-04,2018-01-04,,/developer-agreement/local-authority-eng/NTY/19-00015-S106
18/01472/S106,section-106,17/01576/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OYBCPEBHI6300,local-authority-eng:NTY,2018-05-17,2018-05-17,,/developer-agreement/local-authority-eng/NTY/18-01472-S106
18/01180/S106,section-106,17/00835/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OR4K4ZBHFWA00,local-authority-eng:NTY,2018-08-02,2018-08-02,,/developer-agreement/local-authority-eng/NTY/18-01180-S106
18/00013/S106,section-106,16/01858/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OGUF8XBH0I300,local-authority-eng:NTY,2018-01-03,2018-01-03,,/developer-agreement/local-authority-eng/NTY/18-00013-S106
18/00087/S106,section-106,16/01885/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OHCP02BH0GZ00,local-authority-eng:NTY,2018-01-12,2018-01-12,,/developer-agreement/local-authority-eng/NTY/18-00087-S106
17/01909/S106,section-106,16/00646/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O5KLIUBHGKX00,local-authority-eng:NTY,2016-09-02,2016-09-02,,/developer-agreement/local-authority-eng/NTY/17-01909-S106
17/00236/S106,section-106,15/01172/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NRKMX7BHL4000,local-authority-eng:NTY,2016-04-12,2016-04-12,,/developer-agreement/local-authority-eng/NTY/17-00236-S106
17/01515/S106,section-106,16/01952/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OI46XUBH0GZ00,local-authority-eng:NTY,2017-05-18,2017-05-18,,/developer-agreement/local-authority-eng/NTY/17-01515-S106
17/01202/S106,section-106,17/00531/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OO1Q7GBHI5D00,local-authority-eng:NTY,2017-08-08,2017-08-08,,/developer-agreement/local-authority-eng/NTY/17-01202-S106
20/01427/S106,section-106,14/01018/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N81JHFBHGUN00,local-authority-eng:NTY,2020-09-24,2017-08-03,,/developer-agreement/local-authority-eng/NTY/20-01427-S106
09/00242/S106,section-106,08/03131/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=K9T2DZBH09700,local-authority-eng:NTY,2017-05-09,2017-05-09,,/developer-agreement/local-authority-eng/NTY/09-00242-S106
18/00091/S106,section-106,12/00675/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M2KEY7BH09700,local-authority-eng:NTY,2018-01-19,2018-01-19,,/developer-agreement/local-authority-eng/NTY/18-00091-S106
17/00592/S106,section-106,16/01922/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OHIJ2PBHLTM00,local-authority-eng:NTY,2017-04-20,2017-04-20,,/developer-agreement/local-authority-eng/NTY/17-00592-S106
17/00557/S106,section-106,16/01692/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OFAKYYBHMQ500,local-authority-eng:NTY,2017-04-13,2017-04-13,,/developer-agreement/local-authority-eng/NTY/17-00557-S106
16/01286/S106,section-106,15/01307/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NSYZYABH0GZ00,local-authority-eng:NTY,2016-07-20,2016-07-20,,/developer-agreement/local-authority-eng/NTY/16-01286-S106
16/01123/S106,section-106,15/00731/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NO70PUBHKCY00,local-authority-eng:NTY,2015-12-18,2015-12-18,,/developer-agreement/local-authority-eng/NTY/16-01123-S106
16/00744/S106,section-106,15/01023/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NQGT7FBHKV300,local-authority-eng:NTY,2016-04-07,2016-04-07,,/developer-agreement/local-authority-eng/NTY/16-00744-S106
16/00460/S106,section-106,15/01146/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NRF6L2BH0GZ00,local-authority-eng:NTY,2016-03-11,2016-03-11,,/developer-agreement/local-authority-eng/NTY/16-00460-S106
17/01162/S106,section-106,16/00232/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O2CFVPBHFSJ00,local-authority-eng:NTY,2016-08-16,2016-08-16,,/developer-agreement/local-authority-eng/NTY/17-01162-S106
16/02016/S106,section-106,16/01316/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OBN3NTBHIXB00,local-authority-eng:NTY,2016-12-15,2016-12-15,,/developer-agreement/local-authority-eng/NTY/16-02016-S106
16/00188/S106,section-106,15/00949/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NQ32QLBHKRR00,local-authority-eng:NTY,2016-01-22,2016-01-22,,/developer-agreement/local-authority-eng/NTY/16-00188-S106
16/01571/S106,section-106,16/00193/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O20UVXBHFPF00,local-authority-eng:NTY,2016-09-22,2016-09-22,,/developer-agreement/local-authority-eng/NTY/16-01571-S106
16/01598/S106,section-106,16/00848/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O72SHSBHGZP00,local-authority-eng:NTY,2016-09-22,2016-09-22,,/developer-agreement/local-authority-eng/NTY/16-01598-S106
15/01795/S106,section-106,15/00329/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NKS9D9BHJLA00,local-authority-eng:NTY,2015-11-02,2015-11-02,,/developer-agreement/local-authority-eng/NTY/15-01795-S106
16/00467/S106,section-106,15/01144/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NRF2ATBH0GZ00,local-authority-eng:NTY,2016-03-11,2016-03-11,,/developer-agreement/local-authority-eng/NTY/16-00467-S106
16/00274/S106,section-106,15/01708/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NWW16DBHM9200,local-authority-eng:NTY,2016-03-11,2016-03-11,,/developer-agreement/local-authority-eng/NTY/16-00274-S106
16/00273/S106,section-106,15/00699/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NNXLX4BHKAN00,local-authority-eng:NTY,2016-02-12,2016-02-12,,/developer-agreement/local-authority-eng/NTY/16-00273-S106
15/01088/S106,section-106,15/00406FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NLD8UBBHJPZ00,local-authority-eng:NTY,2015-07-02,2015-07-02,,/developer-agreement/local-authority-eng/NTY/15-01088-S106
14/01905/S106,section-106,14/01348/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NB2N6WBHHGM00,local-authority-eng:NTY,2015-07-20,2015-07-20,,/developer-agreement/local-authority-eng/NTY/14-01905-S106
18/01696/S106,section-106,16/01793/REM,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NLD8UBBHJPZ00,local-authority-eng:NTY,2015-03-27,2015-03-27,,/developer-agreement/local-authority-eng/NTY/18-01696-S106
16/01530/S106,section-106,14/01698/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NE92SIBHI5800,local-authority-eng:NTY,2015-03-27,2015-03-27,,/developer-agreement/local-authority-eng/NTY/16-01530-S106
14/01721/S106,section-106,14/00897/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N6PJMRBHGLS00,local-authority-eng:NTY,2015-02-27,2015-02-27,,/developer-agreement/local-authority-eng/NTY/14-01721-S106
15/00430/S106,section-106,12/01185/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M7GC30BH0GZ00,local-authority-eng:NTY,2015-02-27,2015-02-27,,/developer-agreement/local-authority-eng/NTY/15-00430-S106
17/01797/S106,section-106,14/00730/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N5BE6EBHGA700,local-authority-eng:NTY,2015-01-22,2015-01-22,,/developer-agreement/local-authority-eng/NTY/17-01797-S106
14/01904/S106,section-106,14/01490/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NCB8NUBHHQ300,local-authority-eng:NTY,2015-01-12,2015-01-12,,/developer-agreement/local-authority-eng/NTY/14-01904-S106
13/00294/S106,section-106,12/01745/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MCROU4BHDX000,local-authority-eng:NTY,2014-08-01,2014-08-01,,/developer-agreement/local-authority-eng/NTY/13-00294-S106
14/00242/S106,section-106,12/02047/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MG96CPBH09700,local-authority-eng:NTY,2014-02-27,2014-02-27,,/developer-agreement/local-authority-eng/NTY/14-00242-S106
18/00608/S106,section-106,13/00781/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MMFP9UBH09700,local-authority-eng:NTY,2013-11-22,2013-11-22,,/developer-agreement/local-authority-eng/NTY/18-00608-S106
14/01805/S106,section-106,14/01010/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N7YRBYBHGU400,local-authority-eng:NTY,2014-10-20,2014-10-20,,/developer-agreement/local-authority-eng/NTY/14-01805-S106
14/01744/S106,section-106,13/01655/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MTZR90BH0GZ00,local-authority-eng:NTY,2014-10-28,2014-10-28,,/developer-agreement/local-authority-eng/NTY/14-01744-S106
14/01941/S106,section-106,12/02025/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MFBLZKBH09700,local-authority-eng:NTY,2014-06-24,2014-06-24,,/developer-agreement/local-authority-eng/NTY/14-01941-S106
13/02005/S106,section-106,13/01526/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MSP83NBHDX000,local-authority-eng:NTY,2013-12-20,2013-12-20,,/developer-agreement/local-authority-eng/NTY/13-02005-S106
13/01432/S106,section-106,13/00965/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MNT6NMBH09700,local-authority-eng:NTY,2013-10-31,2013-10-31,,/developer-agreement/local-authority-eng/NTY/13-01432-S106
13/01737/S106,section-106,13/01412/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MRMBG4BH09700,local-authority-eng:NTY,2013-10-24,2013-10-24,,/developer-agreement/local-authority-eng/NTY/13-01737-S106
13/01431/S106,section-106,13/00811/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MML5ZOBHDX000,local-authority-eng:NTY,2013-10-10,2013-10-10,,/developer-agreement/local-authority-eng/NTY/13-01431-S106
14/00473/S106,section-106,13/00691/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MLRFWFBH09700,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement/local-authority-eng/NTY/14-00473-S106
16/00742/S106,section-106,11/02390/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LVXIZ3BH0GZ00,local-authority-eng:NTY,2013-04-15,2013-04-15,,/developer-agreement/local-authority-eng/NTY/16-00742-S106
15/01941/S106,section-106,15/00945/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NQCC3JBH0GZ00,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement/local-authority-eng/NTY/15-01941-S106
13/01433/S106,section-106,13/00987/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M3QWKRBH09700,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement/local-authority-eng/NTY/13-01433-S106
13/00947/S106,section-106,13/00198/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MHT2Q4BH09700,local-authority-eng:NTY,2013-06-10,2013-06-10,,/developer-agreement/local-authority-eng/NTY/13-00947-S106
13/00851/S106,section-106,13/00235/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MI7NEQBH09D00,local-authority-eng:NTY,2013-05-16,2013-05-16,,/developer-agreement/local-authority-eng/NTY/13-00851-S106
12/01392/S106,section-106,12/00699/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M2Q7T7BH0GZ00,local-authority-eng:NTY,2013-01-28,2013-01-28,,/developer-agreement/local-authority-eng/NTY/12-01392-S106
14/01139/S106,section-106,11/02337/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LVF4DIBH09700,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement/local-authority-eng/NTY/14-01139-S106
11/02420/S106,section-106,15/01305/REM,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LSUEX4BH0GZ00,local-authority-eng:NTY,2012-08-16,2012-08-16,,/developer-agreement/local-authority-eng/NTY/11-02420-S106
12/01166/S106,section-106,11/00765/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LJ8I38BHDX000,local-authority-eng:NTY,2012-07-12,2012-07-12,,/developer-agreement/local-authority-eng/NTY/12-01166-S106
15/00642/S106,section-106,11/01307/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LNAY5PBHDX000,local-authority-eng:NTY,2012-03-12,2012-03-12,,/developer-agreement/local-authority-eng/NTY/15-00642-S106
12/01233/S106,section-106,11/00226/OUT,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LFOY68BHDX000,local-authority-eng:NTY,2011-12-06,2011-12-06,,/developer-agreement/local-authority-eng/NTY/12-01233-S106
13/00293/S106,section-106,09/02537/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MEYP6RBH09700,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement/local-authority-eng/NTY/13-00293-S106
02/01523/S106,section-106,02/00789/FUL,,local-authority-eng:NTY,2013-11-06,2013-11-06,,/developer-agreement/local-authority-eng/NTY/02-01523-S106
11/00958/S106,section-106,09/02089/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=KO5TF0BH0FA00,local-authority-eng:NTY,2011-05-06,2011-05-06,,/developer-agreement/local-authority-eng/NTY/11-00958-S106
